,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
1486,371.5,2.4686,4.5023,3.3036,3.4962,4.5,5.3468,2.889,2.9769,36.754,24.3991,87.6626,24.4641,85.6283,24.5514,103.2019,24.4321,68.0654,39.8418,26.1576,92.9332,92.9511,0.0,34.3131,0.0,0.0,47.9766,23.0172,0.0,31.8966,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1487,371.75,2.5363,4.2839,3.418,3.5851,4.5,5.3949,2.9153,2.977,36.7901,24.2068,87.6639,24.2713,85.637,24.6124,103.263,24.4931,68.1031,39.8995,25.9623,92.8649,92.8828,0.0,34.1973,0.0,0.0,47.8662,23.0172,0.0,31.9032,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3481,870.25,4.0024,3.2364,4.7658,4.4369,4.5,5.5,3.9644,2.9768,36.5708,32.1157,75.0647,32.1157,68.4588,26.8742,111.2613,26.7635,74.689,34.4343,33.5343,93.2789,93.297,0.0,0.0,0.0,0.0,0.0,16.6235,0.0,30.6362,0.0,75.6377,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3482,870.5,4.0292,3.4371,4.7008,4.2016,4.5,5.5,4.187,2.9768,36.6031,32.2477,74.9996,32.2477,68.2236,26.9199,111.3069,26.8095,74.8642,34.5622,33.6622,93.218,93.236,0.0,0.0,0.0,0.0,0.0,16.6235,0.0,30.5971,0.0,74.9112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14180,3545.0,3.1461,1.1928,4.7318,3.3192,4.5,5.5,4.7796,2.99,22.5815,26.8237,72.2808,26.785,86.427,22.8994,105.3827,22.7899,71.2872,29.3515,28.4515,118.5575,0.0,0.0,0.0,0.0,0.0,48.798,19.0195,0.0,30.4627,0.0,81.2179,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14181,3545.25,3.044,1.2784,4.6358,3.4291,4.5,5.5,4.8403,2.9902,23.3011,27.1234,72.1848,27.0846,86.5915,28.2424,110.6637,28.2424,57.135,29.679,28.779,117.3083,0.0,0.0,0.0,0.0,0.0,48.8698,19.0195,0.0,0.0,0.0,85.6888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
9613,2403.25,3.5445,1.1915,5.2953,3.696,4.5,5.0674,2.8819,2.9763,36.0902,28.0076,75.5251,27.9698,88.8065,30.8365,116.8928,30.8365,58.9599,30.6601,29.7601,94.1839,94.2022,0.0,0.0,0.0,0.0,48.1552,14.0315,0.0,0.0,0.0,100.8869,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9614,2403.5,3.5817,1.3314,5.2293,3.8825,4.5,4.993,2.6004,2.9764,36.1211,28.1192,75.4592,28.0815,88.9696,30.8806,116.9369,30.8806,58.7219,30.7683,29.8683,94.1258,94.1441,0.0,0.0,0.0,0.0,48.1272,14.0315,0.0,0.0,0.0,100.4491,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4602,1150.5,1.5032,2.2583,3.1704,3.9504,4.5,5.5,4.8754,2.9898,21.9283,26.5534,87.9612,26.6226,85.4551,25.8487,100.5534,25.8487,58.3313,29.4613,28.5613,119.6874,0.0,0.0,35.4009,0.0,0.0,49.226,26.3743,0.0,0.0,0.0,73.8263,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4603,1150.75,1.4287,2.2296,3.2866,3.9808,4.5,5.4124,4.4429,2.9898,21.8767,26.5226,88.0238,26.5915,85.4695,25.7862,100.4909,25.7862,57.9861,29.4279,28.5279,119.7765,0.0,0.0,35.347,0.0,0.0,49.2021,26.3743,0.0,0.0,0.0,73.5668,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8343,2085.75,3.4365,2.856,3.1163,3.592,4.5,5.3152,2.1322,2.9766,36.3877,22.6875,85.4227,22.7538,83.4603,23.5782,96.8697,23.4583,66.7729,39.6929,24.4536,93.6241,93.6423,0.0,34.627,0.0,0.0,48.226,27.5339,0.0,31.9874,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8344,2086.0,3.4764,2.6361,3.2137,3.5454,4.5,5.3385,2.0911,2.9765,36.2679,22.3913,84.1308,22.4608,83.0546,22.6949,90.9628,22.5769,66.8558,39.5592,24.1675,93.8497,93.8679,0.0,35.2092,0.0,0.0,48.287,31.1038,0.0,31.7115,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7527,1881.75,1.6842,5.2112,3.3843,3.2097,4.5,5.5,4.4024,2.9748,34.3227,30.1808,69.3131,30.1389,85.5763,22.0545,98.1228,21.9401,68.0613,32.6331,31.7331,97.4861,97.5054,0.0,0.0,0.0,0.0,50.9596,25.3068,0.0,31.1748,0.0,64.5486,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7528,1882.0,1.6765,5.2473,3.2736,3.2378,4.5,5.5,4.2899,2.9748,34.3103,30.2207,70.0652,30.1794,86.4741,22.5985,100.5959,22.4901,71.5327,32.668,31.768,97.5091,97.5284,0.0,0.0,0.0,0.0,50.5307,23.6155,0.0,30.296,0.0,64.156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
9519,2379.75,0.8631,2.5701,5.1925,4.1944,4.5,5.5,4.616,2.975,34.5394,28.1902,76.0734,28.1518,88.2854,24.6402,111.4308,24.5395,77.3887,30.7131,29.8131,97.0835,97.1027,0.0,0.0,0.0,0.0,48.5352,12.8526,0.0,29.0939,0.0,80.6826,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9520,2380.0,0.8917,2.6552,5.1357,4.3432,4.5,5.5,4.9317,2.9756,35.21,28.5306,76.0501,28.4929,89.4088,28.8354,114.8551,28.8354,61.3079,31.0794,30.1794,95.8335,95.8523,0.0,0.0,0.0,0.0,48.1121,14.0919,0.0,0.0,0.0,85.4188,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10840,2710.0,1.6511,2.6362,3.0503,3.2033,4.5,5.0233,2.2146,2.9894,20.5906,26.4813,85.8727,26.5562,84.2088,18.2325,88.0693,18.1229,66.561,29.3477,28.4477,121.9894,0.0,0.0,36.5408,0.0,0.0,49.8394,30.0377,0.0,30.4807,0.0,60.5608,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10841,2710.25,1.5346,2.5677,3.1491,3.1835,4.5,5.0561,2.2067,2.9894,20.5099,26.4088,85.9144,26.4834,84.1761,18.1416,87.9782,18.0321,66.5559,29.2729,28.3729,122.1278,0.0,0.0,36.4773,0.0,0.0,49.8187,30.0377,0.0,30.4546,0.0,60.3387,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
10218,2554.5,4.4614,4.4179,3.2908,2.588,4.5,5.2225,2.3398,2.9909,26.1624,27.3917,70.9055,27.3504,83.659,25.313,104.3909,25.1925,68.2003,38.6708,28.7705,112.2933,0.0,0.0,0.0,0.0,0.0,50.5238,22.6126,0.0,32.0745,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10219,2554.75,4.4495,4.2838,3.1954,2.5467,4.5,5.2762,2.4038,2.9909,26.1528,27.2602,70.8101,27.219,83.5965,25.305,104.3827,25.1845,68.2506,38.6596,28.6388,112.3102,0.0,0.0,0.0,0.0,0.0,50.4891,22.6126,0.0,32.058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1364,341.0,1.6965,5.121,4.8976,3.7899,4.5,5.5,4.3133,2.9762,35.9098,32.5962,76.232,32.5962,67.3474,25.152,108.8343,25.0461,75.338,34.832,33.932,94.5228,94.5412,0.0,0.0,0.0,0.0,0.0,17.5513,0.0,29.9089,0.0,59.3423,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1365,341.25,1.751,5.2785,4.8482,3.5382,4.5,5.5,4.5595,2.9762,35.9559,32.7154,76.1826,32.7154,67.0957,25.2248,108.9069,25.1191,75.536,34.9489,34.0489,94.4363,94.4546,0.0,0.0,0.0,0.0,0.0,17.5513,0.0,29.8699,0.0,58.8447,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9505,2376.25,0.7433,2.3664,3.7298,2.6341,4.5,5.3823,1.8324,2.9741,33.6129,26.7622,89.4551,26.8265,84.7592,21.4404,99.5779,21.3252,67.0448,29.7038,28.8038,98.8011,98.8207,0.0,34.6518,0.0,0.0,49.6948,23.4909,0.0,31.2929,0.0,80.9995,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9506,2376.5,0.7258,2.3575,3.8538,2.6835,4.5,5.4183,1.8581,2.9741,33.6036,26.7544,89.5292,26.8185,84.7933,21.4263,99.5638,21.3112,67.0686,29.6948,28.7948,98.8182,98.8379,0.0,34.6035,0.0,0.0,49.6731,23.4909,0.0,31.2818,0.0,80.9476,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13825,3456.25,0.8798,1.9456,4.0572,3.4308,4.5,5.5,3.137,2.9744,33.8562,26.358,88.7779,26.4236,84.8883,21.7903,99.4247,21.6806,70.1219,29.3306,28.4306,98.3511,98.3706,0.0,34.8124,0.0,0.0,49.4185,23.9443,0.0,30.4798,0.0,86.1323,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13826,3456.5,0.8669,1.9507,4.1736,3.4533,4.5,5.5,3.2191,2.9744,33.8505,26.3635,88.8535,26.4289,84.9064,21.7831,99.4174,21.6736,70.1832,29.3347,28.4347,98.3616,98.3812,0.0,34.7713,0.0,0.0,49.4119,23.9443,0.0,30.459,0.0,86.0202,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
16665,4166.25,1.8389,5.0931,4.8635,3.0205,4.5,5.5,3.1942,2.9747,34.2509,29.2207,89.1054,29.2935,86.2936,22.8289,102.1947,22.7169,70.0082,32.1291,31.2291,97.6195,97.6388,0.0,36.2657,0.0,0.0,50.1735,22.3301,0.0,30.827,0.0,69.29,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16666,4166.5,1.825,5.0476,4.9743,3.1086,4.5,5.5,3.2611,2.9747,34.2397,29.1843,89.1644,29.2568,86.3472,22.8175,102.1833,22.7056,70.0574,32.0922,31.1922,97.6402,97.6595,0.0,36.2122,0.0,0.0,50.1275,22.3301,0.0,30.8089,0.0,69.4783,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1305,326.25,0.9846,3.4154,4.5588,3.679,4.5,5.5,2.4904,2.9744,33.8547,27.7371,89.5531,27.8041,85.4949,22.71,104.8078,22.5992,70.5006,30.6591,29.7591,98.3538,98.3733,0.0,35.1649,0.0,0.0,49.8197,19.4647,0.0,30.6435,0.0,75.9113,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1306,326.5,0.9774,3.3913,4.6768,3.7096,4.5,5.5,2.6123,2.9744,33.849,27.7168,89.6202,27.7836,85.5122,22.7081,104.8058,22.5975,70.5926,30.6384,29.7384,98.3643,98.3838,0.0,35.1142,0.0,0.0,49.8002,19.4647,0.0,30.6152,0.0,76.0186,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13066,3266.5,1.0078,1.8006,5.1629,2.7403,4.5,5.5,4.5834,2.9748,34.2904,26.2997,91.3429,26.3574,85.7217,23.9452,109.0158,23.8409,74.8921,29.2677,28.3677,97.5461,97.5653,0.0,33.2314,0.0,0.0,48.9455,15.654,0.0,29.6703,0.0,90.1808,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13067,3266.75,1.0191,1.8221,5.292,2.8426,4.5,5.4969,4.7852,2.975,34.5296,26.3621,91.4456,26.4197,85.8126,28.2321,113.2437,28.2321,59.8238,29.346,28.446,97.1018,97.1209,0.0,33.2064,0.0,0.0,48.9303,15.654,0.0,0.0,0.0,92.6799,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10768,2692.0,2.5918,4.2671,4.863,3.4673,4.5,5.5,4.5278,2.9765,36.2397,32.3919,76.1678,32.3919,67.9114,27.2552,115.2382,27.1528,79.161,34.666,33.766,93.9028,93.921,0.0,0.0,0.0,0.0,0.0,10.4044,0.0,29.3655,0.0,67.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10769,2692.25,2.6434,4.4455,4.8131,3.2479,4.5,5.5,4.893,2.9769,36.7057,32.8354,76.1179,32.8354,67.692,31.2407,119.1659,31.2407,61.489,35.1251,34.2251,93.0243,93.0423,0.0,0.0,0.0,0.0,0.0,10.4044,0.0,0.0,0.0,70.3263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1418,354.5,2.7005,1.9832,4.5394,4.0124,4.5,5.5,3.9835,2.99,22.7214,27.417,72.5233,27.3779,86.5318,22.7628,104.6182,22.6506,69.8504,29.9219,29.0219,118.315,0.0,0.0,0.0,0.0,0.0,49.0568,19.7391,0.0,30.8544,0.0,76.9767,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1419,354.75,2.6106,2.0573,4.4477,4.094,4.5,5.5,4.0043,2.99,22.6792,27.4594,72.4316,27.4203,86.6025,22.7123,104.5677,22.6002,69.8561,29.9596,29.0596,118.3882,0.0,0.0,0.0,0.0,0.0,49.0418,19.7391,0.0,30.8376,0.0,76.1682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
12228,3057.0,3.9039,4.4825,3.7047,3.7512,4.5,5.5,3.3964,2.9753,34.9482,29.9045,70.3419,29.863,85.8113,23.3472,97.6727,23.2332,69.5509,32.4301,31.5301,96.3222,96.3411,0.0,0.0,0.0,0.0,50.7048,26.7277,0.0,31.1168,0.0,78.6122,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12229,3057.25,3.8586,4.5566,3.6002,3.77,4.5,5.5,3.4255,2.9753,34.9348,29.9538,70.2374,29.9122,85.8378,23.3197,97.6452,23.2058,69.568,32.476,31.576,96.3472,96.3661,0.0,0.0,0.0,0.0,50.7162,26.7277,0.0,31.1036,0.0,78.01,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
6094,1523.5,4.2848,2.8242,3.6316,2.981,4.5,5.5,3.1693,2.9908,25.8282,22.8979,87.8429,22.9581,85.0532,25.8094,107.2462,25.6985,73.5793,38.3823,24.6349,112.883,0.0,0.0,33.2921,0.0,0.0,47.463,20.2007,0.0,30.6497,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6095,1523.75,4.2685,2.6099,3.7463,3.0782,4.5,5.5,3.3808,2.9908,25.8153,22.7097,87.8438,22.7694,85.0677,25.8036,107.2402,25.6931,73.7331,38.3672,24.4437,112.9058,0.0,0.0,33.175,0.0,0.0,47.3497,20.2007,0.0,30.6016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16960,4240.0,3.7513,0.6013,5.2321,3.9945,4.5,5.4952,2.8822,2.9901,23.0315,26.5249,72.2618,26.4856,85.4811,23.014,104.6369,22.897,67.6954,29.0936,28.1936,117.7769,0.0,0.0,0.0,0.0,0.0,49.1403,20.0006,0.0,31.5615,0.0,87.4946,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16961,4240.25,3.646,0.703,5.1312,4.0263,4.5,5.5,2.9253,2.9901,22.9999,26.5853,72.1608,26.546,85.5204,23.0704,104.6914,22.9568,69.4433,29.1492,28.2492,117.8317,0.0,0.0,0.0,0.0,0.0,49.1514,20.0006,0.0,31.0668,0.0,86.7235,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
17680,4420.0,2.74,3.9179,5.0378,4.2583,4.5,5.4997,4.9983,2.9763,36.0841,29.8375,76.477,29.7991,89.8818,30.6137,117.7994,30.6137,61.2275,32.3978,31.4978,94.1954,94.2137,0.0,0.0,0.0,0.0,48.5625,11.9913,0.0,0.0,0.0,86.7687,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17681,4420.25,2.7982,4.0193,4.9902,4.4531,4.5,5.4477,4.7387,2.9764,36.1228,29.9289,76.4294,29.8906,90.0443,30.674,117.8597,30.674,61.0231,32.4874,31.5875,94.1226,94.1409,0.0,0.0,0.0,0.0,48.5243,11.9913,0.0,0.0,0.0,86.5373,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3922,980.5,1.0004,4.5638,3.4746,2.7573,4.5,5.5,3.1893,2.9743,33.8244,29.5072,69.8174,29.4644,83.7077,21.9588,101.2598,21.845,68.2292,31.9614,31.0614,98.4098,98.4293,0.0,0.0,0.0,0.0,51.5475,22.394,0.0,31.0971,0.0,64.1008,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3923,980.75,0.9932,4.5971,3.3675,2.65,4.5,5.5,3.1594,2.9743,33.8244,29.5336,69.7103,29.4907,83.6289,21.9522,101.2532,21.8383,68.2038,31.9869,31.0869,98.4099,98.4295,0.0,0.0,0.0,0.0,51.5988,22.394,0.0,31.1026,0.0,63.8305,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2760,690.0,3.6718,1.1908,4.3853,4.584,4.5,5.5,4.7637,2.9757,35.3152,30.3838,72.4912,30.3838,64.2574,24.8536,105.3238,24.7411,71.8109,32.7209,31.8209,95.6369,95.6556,0.0,0.0,0.0,0.0,0.0,21.2257,0.0,30.8933,0.0,78.8812,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2761,690.25,3.6501,1.3995,4.2948,4.2195,4.5,5.5,4.8395,2.9758,35.445,30.5922,72.4007,30.5922,63.8928,29.8552,110.2619,29.8552,57.2264,32.9293,32.0293,95.3941,95.4127,0.0,0.0,0.0,0.0,0.0,21.2258,0.0,0.0,0.0,78.8781,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3995,998.75,4.0475,0.6074,4.8988,3.4994,4.5,5.5,3.892,2.99,22.8171,25.1335,88.7832,25.196,84.9111,22.2586,100.2479,22.1473,69.7699,28.1335,27.2335,118.1489,0.0,0.0,34.0817,0.0,0.0,48.7591,23.6243,0.0,30.7276,0.0,93.2812,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3996,999.0,3.9307,0.6347,5.0098,3.5374,4.5,5.5,3.9161,2.99,22.7336,25.1263,88.0598,25.1907,84.2758,22.3411,101.4386,22.2287,69.288,28.1321,27.2321,118.2938,0.0,0.0,34.5094,0.0,0.0,49.0931,22.5894,0.0,30.8964,0.0,92.5841,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
5198,1299.5,1.2959,3.2478,5.1311,3.3647,4.5,4.925,2.4342,2.9755,35.1887,31.1335,76.4295,31.1335,67.9478,24.59,110.1169,24.4754,70.4963,33.3935,32.4935,95.8733,95.8921,0.0,0.0,0.0,0.0,0.0,14.979,0.0,31.2044,0.0,64.4695,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5199,1299.75,1.3373,3.4188,5.081,3.1508,4.5,5.0127,2.648,2.9756,35.2286,31.2556,76.3795,31.2556,67.7338,24.6481,110.1749,24.5337,70.6487,33.5127,32.6127,95.7988,95.8176,0.0,0.0,0.0,0.0,0.0,14.979,0.0,31.1766,0.0,63.8762,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
741,185.25,1.0589,4.3488,4.629,3.8339,4.5,5.5,3.7443,2.9747,34.2075,29.4192,72.116,29.3779,85.7309,22.2099,100.2786,22.1024,71.5774,31.8858,30.9858,97.7,97.7193,0.0,0.0,0.0,0.0,50.5014,23.55,0.0,30.1628,0.0,68.0424,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
742,185.5,1.0652,4.3954,4.5324,3.8494,4.5,5.5,3.8689,2.9747,34.2156,29.4585,72.0194,29.4172,85.7525,22.2237,100.2922,22.1163,71.6748,31.9239,31.0239,97.6849,97.7042,0.0,0.0,0.0,0.0,50.5104,23.55,0.0,30.137,0.0,67.7882,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2249,562.25,4.1598,5.2548,3.032,3.0424,4.5,5.3546,4.0978,2.9761,35.8029,29.6188,89.0385,29.6925,85.9036,30.0909,107.7606,30.0909,57.6711,32.628,31.728,94.7236,94.742,0.0,36.525,0.0,0.0,50.5729,23.8568,0.0,0.0,0.0,85.4402,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2250,562.5,4.1694,5.2504,3.1555,3.1042,4.5,5.2626,3.6685,2.9761,35.8072,29.616,89.1157,29.6895,85.948,30.0996,107.7693,30.0996,57.3281,32.6247,31.7247,94.7154,94.7338,0.0,36.4806,0.0,0.0,50.549,23.8568,0.0,0.0,0.0,85.5271,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4307,1076.75,1.2195,4.8454,3.3825,2.1602,4.5,5.2407,2.555,2.9747,34.2086,29.8058,68.9591,29.7627,83.6314,21.9314,99.5389,21.8153,67.0535,32.2664,31.3664,97.6979,97.7172,0.0,0.0,0.0,0.0,51.7298,23.9717,0.0,31.4336,0.0,65.1445,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4308,1077.0,1.2209,4.881,3.2688,2.1004,4.5,5.2736,2.5329,2.9743,33.8045,29.7818,68.8086,29.7386,83.6513,20.698,92.991,20.5827,66.2221,32.2274,31.3274,98.4468,98.4663,0.0,0.0,0.0,0.0,51.7085,28.2831,0.0,31.3164,0.0,62.0764,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
12228,3057.0,3.9039,4.4825,3.7047,3.7512,4.5,5.5,3.3964,2.9753,34.9482,29.9045,70.3419,29.863,85.8113,23.3472,97.6727,23.2332,69.5509,32.4301,31.5301,96.3222,96.3411,0.0,0.0,0.0,0.0,50.7048,26.7277,0.0,31.1168,0.0,78.6122,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
12229,3057.25,3.8586,4.5566,3.6002,3.77,4.5,5.5,3.4255,2.9753,34.9348,29.9538,70.2374,29.9122,85.8378,23.3197,97.6452,23.2058,69.568,32.476,31.576,96.3472,96.3661,0.0,0.0,0.0,0.0,50.7162,26.7277,0.0,31.1036,0.0,78.01,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
13814,3453.5,1.645,2.2911,2.9677,3.614,4.5,5.5,3.563,2.9896,21.1002,26.3759,87.103,26.4463,83.8613,19.888,96.4962,19.7761,67.1196,29.2608,28.3608,121.1142,0.0,0.0,35.7903,0.0,0.0,49.9614,24.8464,0.0,30.8114,0.0,66.7124,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13815,3453.75,1.5396,2.2406,3.0783,3.5177,4.5,5.5,3.4529,2.9895,21.0279,26.3195,87.1545,26.3895,83.7737,19.7995,96.4077,19.6875,67.0136,29.2022,28.3022,121.2385,0.0,0.0,35.7289,0.0,0.0,49.9773,24.8464,0.0,30.8166,0.0,66.4394,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
17402,4350.5,1.7794,4.3449,4.3244,4.1153,4.5,5.3041,3.256,2.9757,35.3599,29.7427,75.9406,29.7025,87.4602,23.0194,99.5338,22.9065,69.7645,32.2523,31.3523,95.5534,95.5721,0.0,0.0,0.0,0.0,49.7852,24.9273,0.0,30.9565,0.0,76.9311,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17403,4350.75,1.806,4.4169,4.28,4.2143,4.5,5.3791,3.3983,2.9757,35.381,29.8053,75.8962,29.7652,87.549,23.0541,99.5684,22.9413,69.8707,32.3134,31.4134,95.5138,95.5325,0.0,0.0,0.0,0.0,49.7718,24.9273,0.0,30.9352,0.0,76.6783,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
14633,3658.25,2.0099,5.3758,3.0947,3.4104,4.5,5.5,4.1576,2.975,34.5714,30.3786,70.3635,30.3367,85.8151,22.4699,98.0397,22.3598,70.5814,32.8377,31.9377,97.024,97.0432,0.0,0.0,0.0,0.0,50.9392,25.7205,0.0,30.5465,0.0,65.9674,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14634,3658.5,2.0034,5.4122,3.0049,3.441,4.5,5.5,4.2126,2.975,34.5171,29.51,88.9657,29.5835,85.6448,22.4469,98.0167,22.3369,70.619,32.4274,31.5274,97.1249,97.144,0.0,36.505,0.0,0.0,50.6481,25.7205,0.0,30.5282,0.0,69.253,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
